decision_id,unit_id,action,disposition,stacks_labels,rationale,review_state,supersedes
D000011,gaga:prop:24:cor,set,existing_equivalent,algebra-lemma-NAK,"This is Nakayama's lemma, part (4), with N=F, N'=E, and I=m.",reviewed_source_stacks_integrated_build_and_mapping,
D000012,gaga:prop:25,set,existing_equivalent,algebra-lemma-Artin-Rees;algebra-lemma-intersect-powers-ideal-module-zero,"Artin-Rees gives equivalence of the two filtrations on F. Applying Krull intersection to the finite quotient E/F gives closure of F, and F=0 gives separatedness.",reviewed_source_stacks_integrated_build_and_mapping,
D000013,gaga:prop:26,set,existing_equivalent,algebra-lemma-completion-tensor,This is exactly part (3) of the live Noetherian completion-tensor lemma.,reviewed_source_stacks_integrated_build_and_mapping,
D000014,gaga:no:24,set,existing_equivalent,algebra-lemma-flatness-descends-more-general;algebra-lemma-local-flat-ff;algebra-lemma-finite-projective;algebra-lemma-finite-flat-local;algebra-lemma-finite-projective-descends;algebra-lemma-flat-universally-injective;algebra-lemma-ui-flat-domain;algebra-lemma-universally-injective-tensor;algebra-lemma-universally-injective-permanence;algebra-lemma-faithfully-flat-universally-injective;algebra-lemma-completion-tensor;algebra-lemma-completion-faithfully-flat,"The four propositions in this Noetherian-local subsection are consequences of faithful flatness of completion, descent of flatness and finite projectivity, universal injectivity, and completion commuting with finite quotients.",reviewed_source_stacks_integrated_build_and_mapping,
D000015,gaga:prop:27,set,existing_equivalent,algebra-lemma-ui-flat-domain;algebra-lemma-faithfully-flat-universally-injective;algebra-lemma-completion-faithfully-flat,"Completion is faithfully flat, hence A to completed(A) is universally injective and completed(A) is flat. Applying the flat-domain lemma to its cokernel makes completed(A)/A flat.",reviewed_source_stacks_integrated_build_and_mapping,
D000016,gaga:prop:28,set,existing_equivalent,algebra-lemma-flatness-descends-more-general;algebra-lemma-ui-flat-domain;algebra-lemma-universally-injective-permanence;algebra-lemma-faithfully-flat-universally-injective;algebra-lemma-completion-faithfully-flat,"B to completed(B) is faithfully flat and completed(B)=completed(A) is flat over A, so flatness descends to B over A. A to completed(B) is universally injective, hence permanence makes A to B universally injective; the flat-domain lemma then makes B/A flat.",reviewed_source_stacks_integrated_build_and_mapping,
D000017,gaga:prop:29,set,existing_equivalent,algebra-lemma-flatness-descends-more-general;algebra-lemma-ui-flat-domain;algebra-lemma-universally-injective-tensor;algebra-lemma-universally-injective-permanence;algebra-lemma-faithfully-flat-universally-injective;algebra-lemma-completion-tensor;algebra-lemma-completion-faithfully-flat,"Universal injectivity of A to B survives tensoring with A/a, giving A/a into B/aB. Completion-tensor identifies the two quotient completions with completed(A)/a completed(A) and completed(B)/a completed(B); the original completion isomorphism descends to these quotients. Proposition 28's live-label derivation then applies.",reviewed_source_stacks_integrated_build_and_mapping,
D000018,gaga:prop:30,set,existing_equivalent,algebra-lemma-flatness-descends-more-general;algebra-lemma-local-flat-ff;algebra-lemma-finite-projective;algebra-lemma-finite-flat-local;algebra-lemma-finite-projective-descends;algebra-lemma-ui-flat-domain;algebra-lemma-universally-injective-permanence;algebra-lemma-faithfully-flat-universally-injective;algebra-lemma-completion-faithfully-flat,"The Proposition 28 hypotheses make A to A' flat; because it is local, it is faithfully flat. Finite projectivity descends, and a finite projective module over a local ring is finite free. Base change preserves and detects the stated rank n.",reviewed_source_stacks_integrated_build_and_mapping,
D000019,gaga:no:1,set,existing_equivalent,gaga-definition-analytic-subset;gaga-definition-holomorphic-map-analytic-subsets;gaga-lemma-analytic-subset-basic-properties,"The standalone analytic chapter defines Serre analytic subsets, their holomorphic-function sheaves, holomorphic maps and isomorphisms, and proves the local-closedness, local-compactness, product, and functoriality claims.",reviewed_source_stacks_integrated_build_and_mapping,
D000020,gaga:no:2,set,existing_equivalent,gaga-section-serre-analytic-spaces;gaga-definition-serre-analytic-space;gaga-definition-analytic-subspace;gaga-lemma-serre-analytic-subspaces-products,"The standalone chapter gives the reduced Hausdorff analytic-space category, holomorphic maps, charts, induced analytic subspaces, products, and the product topology.",reviewed_source_stacks_integrated_build_and_mapping,
D000021,gaga:def:1,set,existing_equivalent,gaga-definition-serre-analytic-space;gaga-remark-serre-analytic-spaces-reduced,The definition states exactly Serre's Hausdorff local-chart axioms and the adjacent scope remark makes the logically forced reduced convention explicit.,reviewed_source_stacks_integrated_build_and_mapping,
D000022,gaga:no:3,set,existing_equivalent,gaga-section-analytic-modules;gaga-definition-analytic-module;gaga-definition-vanishing-ideal-analytic-subspace;gaga-theorem-oka-cartan-coherence;gaga-remark-examples-coherent-analytic-modules;cohomology-lemma-holomorphic-vector-bundles-locally-free-analytic-modules,"The chapter defines analytic modules and vanishing ideals, identifies the closed-subspace quotient, proves the Oka-Cartan coherence reduction, and records the coherent vector-bundle examples.",reviewed_source_stacks_integrated_build_and_mapping,
D000023,gaga:prop:1,set,existing_equivalent,gaga-theorem-oka-cartan-coherence,The integrated Oka-Cartan theorem states coherence of the analytic structure sheaf and every closed analytic subspace's vanishing ideal and gives the source's local reduction.,reviewed_source_stacks_integrated_build_and_mapping,
D000024,gaga:no:4,set,existing_equivalent,gaga-section-local-analytic-algebras;gaga-lemma-local-analytic-algebra;gaga-lemma-analytic-germ-local-algebra;gaga-lemma-simple-point-regular-local;gaga-lemma-components-dimension-analytic-space,"The local analytic-algebra section gives the convergent-power-series quotient, germ reconstruction, the regular/simple-point criterion, irreducible components, and equality of analytic and Krull dimensions, with analytic inputs stated explicitly.",reviewed_source_stacks_integrated_build_and_mapping,
D000025,gaga:no:5,set,existing_equivalent,gaga-section-analytification;gaga-proposition-analytification;gaga-lemma-analytification-properties,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: Both live passages presuppose the associated analytic space and functor; neither constructs or characterizes it.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000026,gaga:lemma:1,set,existing_equivalent,gaga-lemma-algebraic-charts-analytic,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The lexical candidate concerns sheaves on the small Zariski site, not the complex classical topology or holomorphic maps.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000027,gaga:prop:2,set,existing_equivalent,gaga-proposition-analytification,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live sheaf-gluing lemma is a proof ingredient only and supplies neither the topology, Hausdorff verification, analytic charts, nor functoriality.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000028,gaga:no:6,set,existing_equivalent,gaga-section-local-comparison;gaga-proposition-analytification-closed-ideal;gaga-theorem-analytification-completed-local-rings;gaga-theorem-analytification-local-faithfully-flat;gaga-lemma-analytification-local-dimension;gaga-lemma-analytification-dimension,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live etale lemma mentions completed-local-ring compatibility but does not state or prove the comparison package.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000029,gaga:prop:3,set,existing_equivalent,gaga-theorem-analytification-completed-local-rings,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: One live proof alludes to compatibility and the other is abstract completion exactness; neither states the analytic comparison.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000030,gaga:prop:4,set,existing_equivalent,gaga-proposition-analytification-closed-ideal,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: No live Stacks label states algebraic-analytic ideal extension or the resulting quotient compatibility.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000031,gaga:cor:1,set,existing_equivalent,gaga-theorem-analytification-local-faithfully-flat,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels give the abstract deduction from a flat completed map, but the required analytic local map and its completed isomorphism are absent.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000032,gaga:cor:2,set,existing_equivalent,gaga-lemma-analytification-local-dimension,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The abstract completion-dimension lemma becomes applicable only after the missing analytic completion isomorphism.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000033,gaga:cor:3,set,existing_equivalent,gaga-lemma-analytification-dimension,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live variety lemma computes algebraic local dimension but contains no bridge to analytic dimension.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000034,gaga:no:7,set,existing_equivalent,gaga-section-classical-zariski-topologies;gaga-lemma-zariski-dense-open-analytically-dense;gaga-proposition-proper-if-and-only-if-compact-analytification;gaga-proposition-image-closure,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: Chevalley covers only the algebraic dense-image lemma; the classical-topology comparisons are absent, while the Zariski-usual lexical candidate is unrelated.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000035,gaga:prop:5,set,existing_equivalent,gaga-lemma-zariski-dense-open-analytically-dense,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: No live label compares these two topologies on complex points.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000036,gaga:prop:6,set,existing_equivalent,gaga-proposition-proper-if-and-only-if-compact-analytification,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels provide the algebraic Chow argument but do not state compactness of analytification or the equivalence.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000037,gaga:lemma:2,set,existing_equivalent,morphisms-lemma-chevalley;topology-lemma-dense-in-constructible;gaga-lemma-dense-image-contains-open,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: Chevalley's theorem makes the image constructible in the more general scheme setting, and the topological lemma says any dense constructible subset contains a dense open.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000038,gaga:prop:7,set,existing_equivalent,gaga-proposition-image-closure,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels supply the algebraic dense-open step but no comparison with the classical topology.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000039,gaga:no:8,set,existing_equivalent,gaga-section-analytic-regularity;gaga-proposition-algebraic-graph-holomorphic-regular;gaga-proposition-analytic-isomorphism-algebraic,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live etale comparison is neither the graph criterion nor algebraicity of an analytic inverse.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000040,gaga:prop:8,set,existing_equivalent,gaga-proposition-algebraic-graph-holomorphic-regular,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live topology lemma only says graphs of continuous maps to Hausdorff spaces are closed; it gives no algebraicity criterion.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000041,gaga:prop:9,set,existing_equivalent,gaga-proposition-analytic-isomorphism-algebraic,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: These are exact algebraic ingredients after local comparison, but no live result connects an analytic isomorphism to equality of algebraic local rings and algebraicity of the inverse.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000042,gaga:lemma:3,set,existing_equivalent,algebra-lemma-reduced-ring-sub-product-fields;algebra-lemma-total-ring-fractions-no-embedded-points;gaga-lemma-total-fractions-reduced,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The first live lemma identifies the nonzerodivisors and minimal-prime localizations for any reduced ring; the second gives the product decomposition under the more general no-embedded-points hypothesis.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000043,gaga:no:9,set,existing_equivalent,gaga-section-analytification-modules;gaga-definition-analytification-module;gaga-lemma-analytification-module-stalks;gaga-lemma-analytification-exact-faithful-coherent;gaga-remark-analytification-ideal-sheaf,"The integrated sheaf-correspondence continuation supplies the audited successor labels. Definition 2 and Proposition 10 are the nested substantive targets. The remaining assertions are necessary setup, functoriality, and a formal ideal-sheaf consequence and must be retained around the planned blocks, but should not be double-counted as an eleventh theorem gap.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000044,gaga:def:2,set,existing_equivalent,gaga-definition-analytification-module;gaga-lemma-analytification-module-stalks,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live pullback definition is more general than the formula, but the tree has no complete analytification-module specialization or notation. Add the specialization after the upstream construction of a_X; do not cite etale-lemma-etale-analytification-local-isomorphism or pione-section-comparison-complex as coverage because they merely use analytification terminology in unrelated comparisons.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000045,gaga:prop:10,set,existing_equivalent,gaga-lemma-analytification-exact-faithful-coherent;gaga-remark-analytification-ideal-sheaf,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The exactness and injectivity are formal after the upstream faithful-flat local-ring theorem. Coherence follows because pullback preserves finite presentation and Oka--Cartan makes O_{X^an} coherent. No current single label packages all three analytification assertions, so the local lemma remains required.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000046,gaga:no:10,set,existing_equivalent,gaga-section-analytification-closed-immersions;gaga-lemma-analytification-pushforward-closed-immersion,The integrated sheaf-correspondence continuation supplies the audited successor labels. The sole independent source assertion is Proposition 11. The algebraic extension-by-zero setup is already exact in coherent-lemma-i-star-equivalence; retain the analytic notation and compatibility explanation around the planned Proposition 11 lemma without counting a second gap.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000047,gaga:prop:11,set,existing_equivalent,gaga-lemma-analytification-pushforward-closed-immersion,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live tree has the algebraic closed-immersion equivalence and general stalk formula, but not the algebraic-to-analytic compatibility. Construct the canonical sheaf map and check it on stalks using O_{Z^an,z} = O_{X^an,z}/I_zO_{X^an,z} = O_{Z,z} tensor_{O_{X,z}} O_{X^an,z}; this is canonical and avoids the source's insufficient phrase that pointwise maps 'vary continuously'.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000048,gaga:no:11,set,existing_equivalent,gaga-section-analytification-cohomology-map;gaga-construction-analytification-cohomology-map;gaga-lemma-analytification-cohomology-map-functorial,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The current cohomology chapter supplies derived functor machinery but no analytification comparison natural transformation. Define epsilon from the derived adjunction unit F -> Ra_{X,*}a_X^*F, using flatness to identify La_X^*F with a_X^*F and RGamma(X,Ra_{X,*}(-)) with RGamma(X^an,-). Naturality in the derived category gives compatibility with all connecting maps, stronger than the source's affine-Cech verification and without a finite-cover hypothesis.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000049,gaga:no:12,set,existing_equivalent,gaga-section-gaga-statements;gaga-remark-gaga-projectivity-essential;gaga-remark-gaga-comparison-factorization,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The three comparison claims are separately represented by Theorems 1--3. The remaining material is hypothesis setup and two mathematically useful remarks; retain it, including the easy affine counterexample using non-polynomial entire functions, but do not count it as a fourth comparison theorem.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000050,gaga:thm:1,set,existing_equivalent,gaga-theorem-gaga-cohomology,The integrated sheaf-correspondence continuation supplies the audited successor labels. Finite-dimensionality of analytic coherent cohomology on a compact analytic space is only a consequence-level finiteness input and is explicitly not a GAGA comparison. No live exact or stronger cohomology comparison exists.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000051,gaga:thm:2,set,existing_equivalent,gaga-theorem-gaga-fully-faithful,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live internal-Hom coherence and flat base-change results reduce this theorem to degree zero of Theorem 1, but none states full faithfulness of analytification. The untagged analytic sheaf-Ext lemma is not a comparison theorem and must not be mapped as coverage.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000052,gaga:thm:3,set,existing_equivalent,gaga-theorem-gaga-essential-surjectivity,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live analytic coherence and finiteness lemmas do not algebraize an analytic module. No exact or stronger essential-surjectivity theorem exists. Uniqueness will follow from Theorem 2 after existence is proved, but existence is a genuine GAGA gap.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000053,gaga:no:13,set,existing_equivalent,gaga-section-proof-gaga-cohomology;gaga-lemma-projective-analytic-cohomological-dimension;gaga-lemma-projective-structure-sheaf-comparison;gaga-lemma-projective-twist-comparison;gaga-theorem-gaga-cohomology,"The integrated section contains the complete reduction, base cases, twist induction, and descending-induction proof.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000054,gaga:lemma:4,set,existing_equivalent,gaga-lemma-projective-structure-sheaf-comparison;coherent-lemma-cohomology-projective-space-over-ring,The new GAGA lemma combines the exact live algebraic computation with the explicit Dolbeault analytic input.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000055,gaga:lemma:5,set,existing_equivalent,gaga-lemma-projective-twist-comparison;varieties-lemma-hyperplane;homology-lemma-five-lemma,"The integrated statement and proof give comparison for every O(n), every n and q.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000056,gaga:no:14,set,existing_equivalent,gaga-section-proof-gaga-fully-faithful;gaga-lemma-analytification-internal-hom;gaga-theorem-gaga-fully-faithful,The integrated section identifies internal Hom under analytification and proves full faithfulness via Theorem 1 in degree zero.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000057,gaga:lemma:6,set,existing_equivalent,gaga-lemma-analytification-internal-hom;modules-lemma-pullback-internal-hom;more-algebra-lemma-pseudo-coherence-and-base-change-ext,The named GAGA specialization is proved by the already stronger flat-pullback internal-Hom theorem.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000058,gaga:no:15,set,existing_equivalent,gaga-section-gaga-essential-surjectivity-preliminaries;gaga-lemma-coherent-analytic-closed-immersion;gaga-lemma-gaga-essential-surjectivity-projective-reduction,The integrated lemmas prove uniqueness and the exact reduction from projective varieties to projective space.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000059,gaga:no:16,set,existing_equivalent,gaga-section-gaga-analytic-twists;gaga-definition-coherent-analytic-twist;gaga-lemma-hyperplane-analytic-serre-vanishing;gaga-lemma-projective-analytic-global-generation,The integrated section contains the analytic twist construction and the complete hyperplane/global-generation proof.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000060,gaga:lemma:7,set,existing_equivalent,gaga-lemma-hyperplane-analytic-serre-vanishing;coherent-lemma-coherent-projective;gaga-theorem-gaga-cohomology,"The new analytic lemma is deduced from induction, GAGA cohomology, and exact algebraic Serre vanishing.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000061,gaga:lemma:8,set,existing_equivalent,gaga-lemma-projective-analytic-global-generation;cohomology-lemma-compact-complex-analytic-coherent-cohomology-finite-dimensional;properties-proposition-characterize-ample;algebra-lemma-NAK,"The integrated proof includes monotonicity, openness, compactness, the Tor hyperplane sequence, H^1 stabilization, lifting, and Nakayama.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000062,gaga:no:17,set,existing_equivalent,gaga-section-completion-gaga-essential-surjectivity;gaga-theorem-gaga-essential-surjectivity;gaga-theorem-gaga-fully-faithful;gaga-lemma-projective-analytic-global-generation,The integrated completion algebraizes a two-term presentation and proves essential surjectivity.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000063,gaga:no:18,set,existing_equivalent,gaga-subsection-gaga-betti-numbers;gaga-proposition-conjugate-smooth-projective-betti-numbers,"The application section defines conjugation and proves invariance of Betti numbers via flat base change, GAGA cohomology, and Dolbeault.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000064,gaga:prop:12,set,existing_equivalent,gaga-proposition-conjugate-smooth-projective-betti-numbers,Exact modern scheme-theoretic form of Proposition 12 with all analytic input named.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000065,gaga:prop:12:cor,set,existing_equivalent,gaga-corollary-number-field-embeddings-betti-numbers,The number-field embedding corollary follows from conjugation by an automorphism of C.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000066,gaga:remark:18,set,existing_equivalent,gaga-remark-conjugate-varieties-historical,The historical non-isomorphism observation and homeomorphism question are preserved and isolated from the proof.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000067,gaga:no:19,set,existing_equivalent,gaga-subsection-gaga-chow;gaga-theorem-chow-closed-analytic-projective,The Chow and algebraicity subsection assembles Propositions 13-15 and their corollary.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000068,gaga:prop:13,set,existing_equivalent,gaga-theorem-chow-closed-analytic-projective,"The candidate proves the source theorem for every projective algebraic variety, not only projective space; a coherent analytic ideal is algebraized by essential surjectivity and full faithfulness.",reviewed_source_stacks_integrated_build_scan_and_mapping,
D000069,gaga:prop:14,set,existing_equivalent,gaga-proposition-compact-analytic-subspace-algebraic,Compact analytic subspaces are reduced to projective Chow by compactification and Chow's lemma.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000070,gaga:prop:15,set,existing_equivalent,gaga-proposition-holomorphic-map-from-proper-is-regular,The graph of a holomorphic map from a proper variety is compact analytic and hence algebraic.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000071,gaga:prop:15:cor,set,existing_equivalent,gaga-corollary-compact-analytic-space-unique-algebraization,An analytic isomorphism between proper algebraizations and its inverse are regular.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000072,gaga:no:20,set,existing_equivalent,gaga-subsection-gaga-principal-bundles;gaga-definition-principal-bundle-analytification-map,The algebraic and analytic H1 pointed sets and the analytification map are defined using torsors.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000073,gaga:prop:16,set,existing_equivalent,gaga-proposition-principal-bundle-analytification-injective,An analytic bundle isomorphism is a holomorphic section of an algebraic Isom bundle and hence regular.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000074,gaga:prop:17,set,existing_equivalent,gaga-proposition-additive-principal-bundles-gaga,Additive torsors are H1 of the structure sheaf and are compared by GAGA cohomology.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000075,gaga:prop:18,set,existing_equivalent,gaga-proposition-general-linear-principal-bundles-gaga,GL_n torsors are vector bundles; coherent essential surjectivity plus faithfully flat descent recovers local freeness.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000076,gaga:prop:18:remarks,set,existing_equivalent,gaga-remark-line-bundles-gaga,The Picard consequence and historical Kodaira-Spencer formulation are retained.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000077,gaga:prop:19,set,existing_equivalent,gaga-proposition-algebraize-reduction-structure-group,A reduction of an algebraic extended bundle is a section of the associated G/H-bundle and algebraizes by regularity.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000078,gaga:prop:20,set,existing_equivalent,gaga-proposition-rational-section-principal-bundles-gaga;gaga-remark-rational-section-condition-examples,GL_n algebraization and the reduction proposition prove bijectivity; Serre's examples are recorded separately.,reviewed_source_stacks_integrated_build_scan_and_mapping,
D000079,gaga:condition:R,set,existing_equivalent,gaga-definition-rational-section-condition,Condition (R) is stated as the existence of a rational section of GL_n to GL_n/G.,reviewed_source_stacks_integrated_build_scan_and_mapping,
