unit_id,item,unit_type,parent_id,source_start,source_end,source_loc,authority_sha256,source_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
gaga:prop:3,gaga:prop:3,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:49,english_source_aligned_workpass/components/02_associated_analytic_space.tex:49,english_source_aligned_workpass/components/02_associated_analytic_space.tex:49,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000029,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-theorem-analytification-completed-local-rings,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: One live proof alludes to compatibility and the other is abstract completion exactness; neither states the analytic comparison.
gaga:prop:4,gaga:prop:4,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:55,english_source_aligned_workpass/components/02_associated_analytic_space.tex:55,english_source_aligned_workpass/components/02_associated_analytic_space.tex:55,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000030,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-proposition-analytification-closed-ideal,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: No live Stacks label states algebraic-analytic ideal extension or the resulting quotient compatibility.
gaga:cor:1,gaga:cor:1,corollary,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:79,english_source_aligned_workpass/components/02_associated_analytic_space.tex:79,english_source_aligned_workpass/components/02_associated_analytic_space.tex:79,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,analytification;flatness,algebra-section-flat;etale-lemma-etale-analytification-local-isomorphism;pione-section-comparison-complex,00H9,D000031,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-theorem-analytification-local-faithfully-flat,,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels give the abstract deduction from a flat completed map, but the required analytic local map and its completed isomorphism are absent."
gaga:cor:2,gaga:cor:2,corollary,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:83,english_source_aligned_workpass/components/02_associated_analytic_space.tex:83,english_source_aligned_workpass/components/02_associated_analytic_space.tex:83,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000032,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-lemma-analytification-local-dimension,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The abstract completion-dimension lemma becomes applicable only after the missing analytic completion isomorphism.
gaga:cor:3,gaga:cor:3,corollary,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:89,english_source_aligned_workpass/components/02_associated_analytic_space.tex:89,english_source_aligned_workpass/components/02_associated_analytic_space.tex:89,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,analytic-space;analytification,etale-lemma-etale-analytification-local-isomorphism;pione-section-comparison-complex,,D000033,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-lemma-analytification-dimension,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live variety lemma computes algebraic local dimension but contains no bridge to analytic dimension.
gaga:no:7,gaga:no:7,numbered_unit,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:91,english_source_aligned_workpass/components/02_associated_analytic_space.tex:91,english_source_aligned_workpass/components/02_associated_analytic_space.tex:91,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000034,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-classical-zariski-topologies;gaga-lemma-zariski-dense-open-analytically-dense;gaga-proposition-proper-if-and-only-if-compact-analytification;gaga-proposition-image-closure,,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: Chevalley covers only the algebraic dense-image lemma; the classical-topology comparisons are absent, while the Zariski-usual lexical candidate is unrelated."
gaga:prop:5,gaga:prop:5,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:93,english_source_aligned_workpass/components/02_associated_analytic_space.tex:93,english_source_aligned_workpass/components/02_associated_analytic_space.tex:93,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000035,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-lemma-zariski-dense-open-analytically-dense,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: No live label compares these two topologies on complex points.
gaga:prop:6,gaga:prop:6,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:101,english_source_aligned_workpass/components/02_associated_analytic_space.tex:101,english_source_aligned_workpass/components/02_associated_analytic_space.tex:101,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,proper-projective,morphisms-section-projective;morphisms-section-proper,01W0;01W7,D000036,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-proposition-proper-if-and-only-if-compact-analytification,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels provide the algebraic Chow argument but do not state compactness of analytification or the equivalence.
gaga:lemma:2,gaga:lemma:2,lemma,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:109,english_source_aligned_workpass/components/02_associated_analytic_space.tex:109,english_source_aligned_workpass/components/02_associated_analytic_space.tex:109,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000037,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,morphisms-lemma-chevalley;topology-lemma-dense-in-constructible;gaga-lemma-dense-image-contains-open,054J,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: Chevalley's theorem makes the image constructible in the more general scheme setting, and the topological lemma says any dense constructible subset contains a dense open."
gaga:prop:7,gaga:prop:7,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:113,english_source_aligned_workpass/components/02_associated_analytic_space.tex:113,english_source_aligned_workpass/components/02_associated_analytic_space.tex:113,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000038,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-proposition-image-closure,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live labels supply the algebraic dense-open step but no comparison with the classical topology.
gaga:no:8,gaga:no:8,numbered_unit,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:117,english_source_aligned_workpass/components/02_associated_analytic_space.tex:117,english_source_aligned_workpass/components/02_associated_analytic_space.tex:117,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000039,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-analytic-regularity;gaga-proposition-algebraic-graph-holomorphic-regular;gaga-proposition-analytic-isomorphism-algebraic,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live etale comparison is neither the graph criterion nor algebraicity of an analytic inverse.
gaga:prop:8,gaga:prop:8,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:121,english_source_aligned_workpass/components/02_associated_analytic_space.tex:121,english_source_aligned_workpass/components/02_associated_analytic_space.tex:121,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,analytic-space,,,D000040,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-proposition-algebraic-graph-holomorphic-regular,,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The live topology lemma only says graphs of continuous maps to Hausdorff spaces are closed; it gives no algebraicity criterion.
gaga:prop:9,gaga:prop:9,proposition,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:125,english_source_aligned_workpass/components/02_associated_analytic_space.tex:125,english_source_aligned_workpass/components/02_associated_analytic_space.tex:125,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000041,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-proposition-analytic-isomorphism-algebraic,,"The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: These are exact algebraic ingredients after local comparison, but no live result connects an analytic isomorphism to equality of algebraic local rings and algebraicity of the inverse."
gaga:lemma:3,gaga:lemma:3,lemma,gaga,english_source_aligned_workpass/components/02_associated_analytic_space.tex:149,english_source_aligned_workpass/components/02_associated_analytic_space.tex:149,english_source_aligned_workpass/components/02_associated_analytic_space.tex:149,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000042,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,algebra-lemma-reduced-ring-sub-product-fields;algebra-lemma-total-ring-fractions-no-embedded-points;gaga-lemma-total-fractions-reduced,00EW;02LX,The integrated analytification continuation supplies the audited successor labels and closes the pre-integration gap: The first live lemma identifies the nonzerodivisors and minimal-prime localizations for any reduced ring; the second gives the product decomposition under the more general no-embedded-points hypothesis.
gaga:section:3,gaga:section:3,section,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:1,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:1,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:1,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,coherent,coherent-section-coherent-sheaves;modules-section-coherent,01BU;01XY,,structural_only,classified,,,Source structure; no independent Stacks object.
gaga:no:9,gaga:no:9,numbered_unit,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:3,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:3,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:3,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,comparison-sheaves,,,D000043,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-analytification-modules;gaga-definition-analytification-module;gaga-lemma-analytification-module-stalks;gaga-lemma-analytification-exact-faithful-coherent;gaga-remark-analytification-ideal-sheaf,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. Definition 2 and Proposition 10 are the nested substantive targets. The remaining assertions are necessary setup, functoriality, and a formal ideal-sheaf consequence and must be retained around the planned blocks, but should not be double-counted as an eleventh theorem gap."
gaga:def:2,gaga:def:2,definition,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:9,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:9,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:9,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,analytification;comparison-sheaves,etale-lemma-etale-analytification-local-isomorphism;pione-section-comparison-complex,,D000044,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-definition-analytification-module;gaga-lemma-analytification-module-stalks,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live pullback definition is more general than the formula, but the tree has no complete analytification-module specialization or notation. Add the specialization after the upstream construction of a_X; do not cite etale-lemma-etale-analytification-local-isomorphism or pione-section-comparison-complex as coverage because they merely use analytification terminology in unrelated comparisons."
gaga:prop:10,gaga:prop:10,proposition,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,flatness,algebra-section-flat,00H9,D000045,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-lemma-analytification-exact-faithful-coherent;gaga-remark-analytification-ideal-sheaf,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The exactness and injectivity are formal after the upstream faithful-flat local-ring theorem. Coherence follows because pullback preserves finite presentation and Oka--Cartan makes O_{X^an} coherent. No current single label packages all three analytification assertions, so the local lemma remains required."
gaga:prop:10:item:a,gaga:prop:10:item:a,subitem,gaga:prop:10,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:35,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,flatness,algebra-section-flat,00H9,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
gaga:prop:10:item:b,gaga:prop:10:item:b,subitem,gaga:prop:10,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:37,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:37,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:37,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,comparison-sheaves,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
gaga:prop:10:item:c,gaga:prop:10:item:c,subitem,gaga:prop:10,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:39,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:39,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:39,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,coherent;comparison-sheaves,coherent-section-coherent-sheaves;modules-section-coherent,01BU;01XY,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
gaga:no:10,gaga:no:10,numbered_unit,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:67,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:67,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:67,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000046,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-analytification-closed-immersions;gaga-lemma-analytification-pushforward-closed-immersion,,The integrated sheaf-correspondence continuation supplies the audited successor labels. The sole independent source assertion is Proposition 11. The algebraic extension-by-zero setup is already exact in coherent-lemma-i-star-equivalence; retain the analytic notation and compatibility explanation around the planned Proposition 11 lemma without counting a second gap.
gaga:prop:11,gaga:prop:11,proposition,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:71,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:71,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:71,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,,,,D000047,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-lemma-analytification-pushforward-closed-immersion,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The live tree has the algebraic closed-immersion equivalence and general stalk formula, but not the algebraic-to-analytic compatibility. Construct the canonical sheaf map and check it on stalks using O_{Z^an,z} = O_{X^an,z}/I_zO_{X^an,z} = O_{Z,z} tensor_{O_{X,z}} O_{X^an,z}; this is canonical and avoids the source's insufficient phrase that pointwise maps 'vary continuously'."
gaga:no:11,gaga:no:11,numbered_unit,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:100,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:100,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:100,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,comparison-cohomology,,,D000048,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-analytification-cohomology-map;gaga-construction-analytification-cohomology-map;gaga-lemma-analytification-cohomology-map-functorial,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The current cohomology chapter supplies derived functor machinery but no analytification comparison natural transformation. Define epsilon from the derived adjunction unit F -> Ra_{X,*}a_X^*F, using flatness to identify La_X^*F with a_X^*F and RGamma(X,Ra_{X,*}(-)) with RGamma(X^an,-). Naturality in the derived category gives compatibility with all connecting maps, stronger than the source's affine-Cech verification and without a finite-cover hypothesis."
gaga:no:12,gaga:no:12,numbered_unit,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:159,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:159,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:159,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,proper-projective,morphisms-section-projective;morphisms-section-proper,01W0;01W7,D000049,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-section-gaga-statements;gaga-remark-gaga-projectivity-essential;gaga-remark-gaga-comparison-factorization,,"The integrated sheaf-correspondence continuation supplies the audited successor labels. The three comparison claims are separately represented by Theorems 1--3. The remaining material is hypothesis setup and two mathematically useful remarks; retain it, including the easy affine counterexample using non-polynomial entire functions, but do not count it as a fourth comparison theorem."
gaga:thm:1,gaga:thm:1,theorem,gaga,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:163,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:163,english_source_aligned_workpass/components/03_sheaf_correspondence_nos09_12.tex:163,9898F985DD6932496E26450BFE0BECA8655A937032F545B97CEBD88D1BC8EB98,comparison-cohomology;comparison-sheaves,,,D000050,existing_equivalent,reviewed_source_stacks_integrated_build_scan_and_mapping,gaga-theorem-gaga-cohomology,,The integrated sheaf-correspondence continuation supplies the audited successor labels. Finite-dimensionality of analytic coherent cohomology on a compact analytic space is only a consequence-level finiteness input and is explicitly not a GAGA comparison. No live exact or stronger cohomology comparison exists.
