topic_id,score,hit_fields,tag,full_label,file,line,kind,section_title,snippet,status
sheaves,186,label;section;text,00WG,sites-definition-associated-sheaf,sites.tex,2045,definition,Sheafification,egin definition Let C be a site and let F be a presheaf of sets on C . The sheaf F \# := F ++ together with the canonical map F o F \# is called the sheaf associated to F .,lexical_candidate_only
sheaves,186,label;section;text,00ZL,sites-definition-associated-sheaf-topology,sites.tex,11645,definition,Sheafification in a topology,egin definition Let C be a category endowed with a topology J . Let F be a presheaf of sets on C . The sheaf F \# := LL F together with the canonical map F o F \# is called the sheaf associated to F .,lexical_candidate_only
sheaves,186,label;section;text,00W3,sites-example-singleton-sheaf,sites.tex,1710,example,Sheafification,"egin example A particular example is the limit over the empty diagram. This gives the final object in the category of (pre)sheaves. It is the presheaf that associates to each object U of C a singleton set, with unique restriction mappings and moreover this presheaf is a sheaf. We",lexical_candidate_only
sheaves,186,label;section;text,04CT,spaces-more-morphisms-definition-sheaf-differentials,spaces-more-morphisms.tex,949,definition,Sheaf of differentials of a morphism,"egin definition Let S be a scheme. Let f : X o Y be a morphism of algebraic spaces over S . The sheaf of differentials X/Y of X over Y is sheaf of differentials (Modules on Sites, Definition ef sites-modules-definition-sheaf-differentials ) for the morphism of ringed topoi (f sma",lexical_candidate_only
sheaves,186,label;section;text,03G7,spaces-properties-definition-structure-sheaf,spaces-properties.tex,3800,definition,The structure sheaf of an algebraic space,egin definition Let S be a scheme. Let X be an algebraic space over S . The structure sheaf of X is the sheaf of rings O X on the small etale site X described in Lemma ef lemma-sheaf-condition-holds .,lexical_candidate_only
sheaves,186,label;section;text,04KD,spaces-properties-section-structure-sheaf,spaces-properties.tex,3781,section,The structure sheaf of an algebraic space,The structure sheaf of an algebraic space The structure sheaf of an algebraic space is the sheaf of rings of the following lemma. egin lemma Let S be a schem,lexical_candidate_only
sheaves,185,label;section;text,02SI,chow-section-divisor-invertible-sheaf,chow.tex,4141,section,The divisor associated to an invertible sheaf,"The divisor associated to an invertible sheaf The following definition is the analogue of Divisors, Definition ef divisors-definition-divisor-invertible-sheaf in our current setup. egin de",lexical_candidate_only
sheaves,185,label;section;text,0EWU,etale-cohomology-proposition-h-cohomology-structure-sheaf,etale-cohomology.tex,23708,proposition,Cohomology of the structure sheaf in the h topology,"egin proposition Let p be a prime number. Let S be a quasi-compact and quasi-separated scheme over F p . Then H i(( /S) h, O h) = olim F H i(S, O ) Here on the left hand side by O h we mean the h sheafification of the structure sheaf.",lexical_candidate_only
sheaves,185,label;section;text,03NQ,etale-cohomology-section-sheafification,etale-cohomology.tex,725,section,Sheafification,Sheafification egin definition Let F be a presheaf on the site C and U = \ U i o U\ ext Cov ( C ) . W,lexical_candidate_only
sheaves,185,label;section;text,04HW,etale-cohomology-section-stalks-structure-sheaf,etale-cohomology.tex,4249,section,Stalks of the structure sheaf,Stalks of the structure sheaf In this section we identify the stalk of the structure sheaf at a geometric point with the strict henselization of the local ring at the corresponding,lexical_candidate_only
sheaves,185,label;section;text,0305,examples-stacks-section-stack-associated-to-sheaf,examples-stacks.tex,681,section,The stack associated to a sheaf,"The stack associated to a sheaf Let F : ( /S) fppf opp o extit Sets be a presheaf. We obtain a category fibred in sets p F : S F o ( /S) fppf ,",lexical_candidate_only
sheaves,185,label;section;text,04UJ,examples-stacks-subsection-torsors-sheaf,examples-stacks.tex,796,subsection,Torsors for a sheaf of groups,Torsors for a sheaf of groups Let G be a sheaf of groups on ( /S) fppf . For U (( /S) fppf ) we denote G | U the restriction of G to,lexical_candidate_only
sheaves,185,label;section;text,04UL,examples-stacks-subsection-variant-torsor-sheaf,examples-stacks.tex,863,subsection,Variant on torsors for a sheaf,"Variant on torsors for a sheaf The construction of Subsection ef subsection-torsors-sheaf can be generalized slightly. Namely, let G o B be a map of shea",lexical_candidate_only
sheaves,185,label;section;text,04R9,more-groupoids-lemma-sheaf-differentials,more-groupoids.tex,117,lemma,Sheaf of differentials,"egin lemma Let S be a scheme. Let (U, R, s, t, c) be a groupoid scheme over S . The sheaf of differentials of R seen as a scheme over U via t is a quotient of the pullback via t of the conormal sheaf of the immersion e : U o R . In a formula: there is a canonical surjection t * C",lexical_candidate_only
sheaves,185,label;section;text,01R2,morphisms-definition-conormal-sheaf,morphisms.tex,6164,definition,Conormal sheaf of an immersion,egin definition Let i : Z o X be an immersion. The conormal sheaf C Z/X of Z in X or the conormal sheaf of i is the quasi-coherent O Z -module I / I 2 described above.,lexical_candidate_only
sheaves,185,label;section;text,01UQ,morphisms-definition-sheaf-differentials,morphisms.tex,6348,definition,Sheaf of differentials of a morphism,"egin definition Let f : X o S be a morphism of schemes. The sheaf of differentials X/S of X over S is the sheaf of differentials of f viewed as a morphism of ringed spaces (Modules, Definition ef modules-definition-differentials ) equipped with its universal S -derivation ext d X",lexical_candidate_only
sheaves,185,label;section;text,01R1,morphisms-section-conormal-sheaf,morphisms.tex,6138,section,Conormal sheaf of an immersion,Conormal sheaf of an immersion Let i : Z o X be a closed immersion. Let I O X be the corresponding quasi-coherent sheaf of ideals. Consider the short exact,lexical_candidate_only
sheaves,185,label;section;text,0080,sheaves-lemma-sheafify-universal,sheaves.tex,1595,lemma,Sheafification,egin lemma Let F be a presheaf of sets on X . Any map F o G into a sheaf of sets factors uniquely as F o F \# o G .,lexical_candidate_only
sheaves,185,label;section;text,0088,sheaves-section-sheafification-presheaves-modules,sheaves.tex,1831,section,Sheafification of presheaves of modules,Sheafification of presheaves of modules egin lemma Let X be a topological space. Let O be a presheaf of rings on X . Let,lexical_candidate_only
sheaves,185,label;section;text,0083,sheaves-section-sheafify-abelian-presheaves,sheaves.tex,1674,section,Sheafification of abelian presheaves,"Sheafification of abelian presheaves The following strange looking lemma is likely unnecessary, but very convenient to deal with sheafification of presheaves of algebraic structures.",lexical_candidate_only
sheaves,185,label;section;text,00ZH,sites-lemma-L-presheaf,sites.tex,11510,lemma,Sheafification in a topology,"egin lemma In the situation above. egin enumerate The assignment U L F (U) combined with the restriction mappings defined above is a presheaf. The maps glue to give a morphism of presheaves : F o L F . The rule F ( F L F ) is a functor. If F is a subpresheaf of G , then L F is a ",lexical_candidate_only
sheaves,185,label;section;text,00WK,sites-lemma-sections-sheafification,sites.tex,2156,lemma,Sheafification,egin lemma Let C be a site. Let F be a presheaf of sets on C . Denote heta 2 : F o F \# the canonical map of F into its sheafification. Let U be an object of C . Let s F \#(U) . There exists a covering \ U i o U\ and sections s i F (U i) such that egin enumerate s| U i = heta 2(s,lexical_candidate_only
sheaves,185,label;section;text,03EI,sites-modules-lemma-sheafification-exact,sites-modules.tex,874,lemma,Sheafification of presheaves of modules,"egin lemma Let C be a site. Let O be a presheaf of rings on C The sheafification functor extit PMod ( O ) extit Mod ( O \#), F F \# is exact.",lexical_candidate_only
sheaves,185,label;section;text,03CX,sites-modules-section-sheafification-presheaves-modules,sites-modules.tex,812,section,Sheafification of presheaves of modules,Sheafification of presheaves of modules egin lemma Let C be a site. Let O be a presheaf of rings on C . L,lexical_candidate_only
sheaves,185,label;section;text,00ZM,sites-proposition-sheafification-adjoint-topology,sites.tex,11654,proposition,Sheafification in a topology,"egin proposition Let C be a category endowed with a topology. Let F be a presheaf of sets on C . The canonical map F o F \# has the following universal property: For any map F o G , where G is a sheaf of sets, there is a unique map F \# o G such that F o F \# o G equals the given",lexical_candidate_only
sheaves,185,label;section;text,00W1,sites-section-sheafification,sites.tex,1631,section,Sheafification,Sheafification In order to define the sheafification we study the zeroth Cech cohomology group of a covering and its functoriality properties. Let \,lexical_candidate_only
sheaves,185,label;section;text,00ZG,sites-section-sheafification-topology,sites.tex,11440,section,Sheafification in a topology,Sheafification in a topology In this section we explain the analogue of the sheafification construction in a topology. Let C be a category. Let J,lexical_candidate_only
sheaves,185,label;section;text,0EEA,spaces-chow-section-cycle-of-coherent-sheaf,spaces-chow.tex,485,section,Cycle associated to a coherent sheaf,"Cycle associated to a coherent sheaf This is the analogue of Chow Homology, Section ef chow-section-cycle-of-coherent-sheaf . egin definition definition-cycle-associated-to-",lexical_candidate_only
sheaves,185,label;section;text,0EQD,spaces-chow-section-divisor-invertible-sheaf,spaces-chow.tex,2066,section,The divisor associated to an invertible sheaf,"The divisor associated to an invertible sheaf This section is the analogue of Chow Homology, Section ef chow-section-divisor-invertible-sheaf . The following definition is the analogue of Spac",lexical_candidate_only
sheaves,185,label;section;text,04CN,spaces-more-morphisms-definition-conormal-sheaf,spaces-more-morphisms.tex,410,definition,Conormal sheaf of an immersion,egin definition Let i : Z o X be an immersion. The conormal sheaf C Z/X of Z in X or the conormal sheaf of i is the quasi-coherent O Z -module I / I 2 described above.,lexical_candidate_only
sheaves,185,label;section;text,04KE,spaces-properties-section-stalks-structure-sheaf,spaces-properties.tex,3905,section,Stalks of the structure sheaf,"Stalks of the structure sheaf This section is the analogue of Etale Cohomology, Section ef etale-cohomology-section-stalks-structure-sheaf . egin lemma lemma-describ",lexical_candidate_only
sheaves,185,label;section;text,06TV,stacks-sheaves-definition-structure-sheaf,stacks-sheaves.tex,732,definition,The structure sheaf,egin definition Let p : X o ( /S) fppf be a category fibred in groupoids. The structure sheaf of X is the sheaf of rings O X = p -1 O .,lexical_candidate_only
sheaves,184,label;section;text,02QV,chow-section-cycle-of-coherent-sheaf,chow.tex,1697,section,Cycle associated to a coherent sheaf,"Cycle associated to a coherent sheaf egin lemma Let (S, elta) be as in Situation ef situation-setup . Let X be locally of finite type over S . Let",lexical_candidate_only
sheaves,184,label;section;text,07IW,crystalline-section-differentials-sheaf,crystalline.tex,2179,section,Sheaf of differentials,Sheaf of differentials In this section we will stick with the (small) crystalline site as it seems more natural. We globalize Definition ef definition-derivation as follows.,lexical_candidate_only
sheaves,184,label;section;text,0EWT,etale-cohomology-lemma-h-sheaf-colim-F,etale-cohomology.tex,23651,lemma,Cohomology of the structure sheaf in the h topology,egin lemma Let p be a prime number. Let S be a scheme over F p . Consider the sheaf O perf = olim F O on ( /S) fppf . Then O perf is in the essential image of R * : D(( /S) h) o D(( /S) fppf ) .,lexical_candidate_only
sheaves,184,label;section;text,03NA,etale-cohomology-section-sheaf-theory,etale-cohomology.tex,400,section,Sheaf theory,Sheaf theory At this point we start talking about sites and sheaves in earnest. There is an amazing amount of useful abstract material that could fit in the next fe,lexical_candidate_only
sheaves,184,label;section;text,0DEJ,formal-spaces-lemma-structure-sheaf,formal-spaces.tex,7448,lemma,The structure sheaf,egin lemma Every formal algebraic space has a structure sheaf.,lexical_candidate_only
sheaves,184,label;section;text,0DEI,formal-spaces-section-structure-sheaf,formal-spaces.tex,7418,section,The structure sheaf,The structure sheaf As in Section ef section-etale-sites the motivation for the discussion in this section comes from classical formal schemes. These are defined as pairs (,lexical_candidate_only
sheaves,184,label;section;text,0AZB,intersection-section-cycle-of-coherent-sheaf,intersection.tex,179,section,Cycle associated to a coherent sheaf,Cycle associated to a coherent sheaf Suppose that X is a variety and that F is a coherent O X -module with im(ext Supp ( F )) k . Let Z i be,lexical_candidate_only
sheaves,184,label;section;text,0H2K,modules-lemma-induced-quotient-ring-sheaf-module-structure,modules.tex,4021,lemma,The annihilator of a sheaf of modules,"egin lemma Let (X, O X) be a ringed space, let F be an O X -module and let I O X be an ideal sheaf. If I ext Ann O X ( F ) , then F has a natural O X/ I -module structure which agrees with the usual commutative algebra construction on stalks.",lexical_candidate_only
sheaves,184,label;section;text,0E6Q,moduli-curves-definition-relative-dualizing-sheaf,moduli-curves.tex,1950,definition,The relative dualizing sheaf,egin definition Let f : X o S be a family of curves with Cohen-Macaulay fibres equidimensional of dimension 1 (Lemma ef lemma-CM-1-curves ). Then the O X -module X/S = H -1 ( X/S ullet) studied in Lemma ef lemma-CM-dualizing is called the relative dualizing sheaf of f .,lexical_candidate_only
sheaves,184,label;section;text,01UM,morphisms-section-sheaf-differentials,morphisms.tex,6338,section,Sheaf of differentials of a morphism,"Sheaf of differentials of a morphism We suggest the reader take a look at the corresponding section in the chapter on commutative algebra (Algebra, Section ef algebra-section-differentials",lexical_candidate_only
sheaves,184,label;section;text,0H7I,sheaves-lemma-sheafify-epi-mono,sheaves.tex,1662,lemma,Sheafification,egin lemma Let X be a topological space. The sheafification of a surjective (resp.\ injective) morphism of presheaves of sets is surjective (resp.\ injective).,lexical_candidate_only
sheaves,184,label;section;text,007Z,sheaves-lemma-stalk-sheafification,sheaves.tex,1569,lemma,Sheafification,egin lemma Let X be a topological space. Let F be a presheaf of sets on X . Let x X . Then F x = F \# x .,lexical_candidate_only
sheaves,184,label;section;text,008B,sheaves-lemma-stalk-tensor-sheaf-modules,sheaves.tex,1957,lemma,Sheafification of presheaves of modules,egin lemma Let X be a topological space. Let O o O ' be a morphism of sheaves of rings on X . Let F be a sheaf O -modules. Let x X . We have F x O x O ' x = ( F O O ') x as O ' x -modules.,lexical_candidate_only
sheaves,184,label;section;text,0086,sheaves-section-sheafification-presheaves-structures,sheaves.tex,1788,section,Sheafification of presheaves of algebraic structures,"Sheafification of presheaves of algebraic structures egin lemma Let X be a topological space. Let ( C , F) be a type of algebraic structure.",lexical_candidate_only
sheaves,184,label;section;text,00ZI,sites-definition-presheaf-separated-topology,sites.tex,11535,definition,Sheafification in a topology,"egin definition Let C be a category. Let J be a topology on C . We say that a presheaf of sets F is separated if for every object U and every covering sieve S on U the canonical map F (U) o extit PSh ( C ) (S, F ) is injective.",lexical_candidate_only
sheaves,184,label;section;text,00WD,sites-item-sheaf,sites.tex,1982,item,Sheafification,"using this covering we get exactly heta(s i) for the restriction of s to U i . egin definition We say that a presheaf of sets F on a site C is separated if, for all coverings of \ U i ightarrow U\ , the map F (U) o F (U i) is injective. egin theorem With F as above egin enumerate",lexical_candidate_only
sheaves,184,label;section;text,00W4,sites-lemma-plus-presheaf,sites.tex,1776,lemma,Sheafification,egin lemma The constructions above define a presheaf F + together with a canonical map of presheaves F o F + .,lexical_candidate_only
sheaves,184,label;section;text,00WH,sites-proposition-sheafification-adjoint,sites.tex,2053,proposition,Sheafification,"egin proposition The canonical map F o F \# has the following universal property: For any map F o G , where G is a sheaf of sets, there is a unique map F \# o G such that F o F \# o G equals the given map.",lexical_candidate_only
sheaves,184,label;section;text,04CM,spaces-more-morphisms-section-conormal-sheaf,spaces-more-morphisms.tex,379,section,Conormal sheaf of an immersion,Conormal sheaf of an immersion Let S be a scheme. Let i : Z o X be a closed immersion of algebraic spaces over S . Let I O X be the corresponding quasi-,lexical_candidate_only
sheaves,184,label;section;text,04CR,spaces-more-morphisms-section-sheaf-differentials,spaces-more-morphisms.tex,839,section,Sheaf of differentials of a morphism,"Sheaf of differentials of a morphism We suggest the reader take a look at the corresponding section in the chapter on commutative algebra (Algebra, Section ef algebra-section-differentials",lexical_candidate_only
sheaves,184,label;section;text,03G6,spaces-properties-lemma-sheaf-condition-holds,spaces-properties.tex,3788,lemma,The structure sheaf of an algebraic space,"egin lemma Let S be a scheme. Let X be an algebraic space over S . The rule U (U, O U) defines a sheaf of rings on X .",lexical_candidate_only
sheaves,184,label;section;text,06TU,stacks-sheaves-section-structure-sheaf,stacks-sheaves.tex,704,section,The structure sheaf,"The structure sheaf Let au \ Zar, , smooth, syntomic, fppf\ . Let p : X o ( /S) fppf be a category fibred in groupoids. The 2-category of catego",lexical_candidate_only
sheaves,163,label;section,02QX,chow-definition-cycle-associated-to-coherent-sheaf,chow.tex,1744,definition,Cycle associated to a coherent sheaf,"egin definition Let (S, elta) be as in Situation ef situation-setup . Let X be locally of finite type over S . Let F be a coherent O X -module. egin enumerate For any irreducible component Z' ext Supp ( F ) with generic point the integer m Z', F = ext length O X, F (Lemma ef lemm",lexical_candidate_only
sheaves,163,label;section,02SJ,chow-definition-divisor-invertible-sheaf,chow.tex,4149,definition,The divisor associated to an invertible sheaf,"egin definition Let (S, elta) be as in Situation ef situation-setup . Let X be locally of finite type over S . Assume X is integral and n = im elta(X) . Let L be an invertible O X -module. egin enumerate For any nonzero meromorphic section s of L we define the Weil divisor associ",lexical_candidate_only
sheaves,163,label;section,02QZ,chow-lemma-additivity-sheaf-cycle,chow.tex,1789,lemma,Cycle associated to a coherent sheaf,"egin lemma Let (S, elta) be as in Situation ef situation-setup . Let X be locally of finite type over S . Let 0 o F o G o H o 0 be a short exact sequence of coherent sheaves on X . Assume that the elta -dimension of the supports of F , G , and H is k . Then [ G ] k = [ F ] k + [ ",lexical_candidate_only
sheaves,163,label;section,02SM,chow-lemma-flat-pullback-divisor-invertible-sheaf,chow.tex,4237,lemma,The divisor associated to an invertible sheaf,"egin lemma Let (S, elta) be as in Situation ef situation-setup . Let X , Y be locally of finite type over S . Assume X , Y are integral and n = im elta(Y) . Let L be an invertible O Y -module. Let f : X o Y be a flat morphism of relative dimension r . Then f *(c 1( L ) ap [Y]) = ",lexical_candidate_only
sheaves,163,label;section,04UK,examples-stacks-lemma-torsors-sheaf-stack-in-groupoids,examples-stacks.tex,823,lemma,Torsors for a sheaf of groups,"egin lemma Up to a replacement as in Stacks, Remark ef stacks-remark-stack-make-small the functor p : G extit -Torsors ( /S) fppf defines a stack in groupoids over ( /S) fppf .",lexical_candidate_only
sheaves,163,label;section,04UM,examples-stacks-lemma-variant-torsors-sheaf-stack-in-groupoids,examples-stacks.tex,921,lemma,Variant on torsors for a sheaf,"egin lemma Up to a replacement as in Stacks, Remark ef stacks-remark-stack-make-small the functor p : G / B extit -Torsors ( /S) fppf defines a stack in groupoids over ( /S) fppf .",lexical_candidate_only
sheaves,163,label;section,0DEL,formal-spaces-lemma-higher-vanishing-structure-sheaf,formal-spaces.tex,7548,lemma,The structure sheaf,"egin lemma If X is a countably indexed affine formal algebraic space, then we have H n(X , O X) = 0 for n > 0 .",lexical_candidate_only
sheaves,163,label;section,0H2H,modules-definition-annihilator-sheaf,modules.tex,3976,definition,The annihilator of a sheaf of modules,"egin definition Let (X, O X) be a ringed space and let F be an O X -module. The annihilator of F , denoted ext Ann O X ( F ) is the kernel of the map O X o O X ( F , F ) discussed above.",lexical_candidate_only
sheaves,163,label;section,0H6Y,sites-lemma-isomorphism-sheafifications,sites.tex,2182,lemma,Sheafification,"egin lemma Let C be a site. Let F o G be a map of presheaves of sets on C . Denote B the set of U ( C ) such that F (U) o G (U) is bijective. If every object of C has a covering by elements of B , then F \# o G \# is an isomorphism.",lexical_candidate_only
sheaves,163,label;section,00W2,sites-lemma-limit-sheaf,sites.tex,1680,lemma,Sheafification,egin lemma egin slogan Limit of diagram of sheaves exists and coincides with limit as presheaves Let F : I o ( C ) be a diagram. Then I F exists and is equal to the limit in the category of presheaves.,lexical_candidate_only
sheaves,163,label;section,00WJ,sites-lemma-sheafification-exact,sites.tex,2134,lemma,Sheafification,"egin lemma The functor extit PSh ( C ) o ( C ) , F F \# is exact.",lexical_candidate_only
sheaves,163,label;section,0EEB,spaces-chow-definition-cycle-associated-to-coherent-sheaf,spaces-chow.tex,492,definition,Cycle associated to a coherent sheaf,egin definition In Situation ef situation-setup let X/B be good. Let F be a coherent O X -module. egin enumerate For an integral closed subspace Z X with generic point such that |Z| is an irreducible component of ext Supp ( F ) the length of F at (Definition ef definition-length-,lexical_candidate_only
sheaves,163,label;section,0EQE,spaces-chow-definition-divisor-invertible-sheaf,spaces-chow.tex,2077,definition,The divisor associated to an invertible sheaf,egin definition In Situation ef situation-setup let X/B be good. Assume X is integral and n = im elta(X) . Let L be an invertible O X -module. egin enumerate For any nonzero meromorphic section s of L we define the Weil divisor associated to s is the (n - 1) -cycle ext div L (s) ,lexical_candidate_only
sheaves,163,label;section,0EEE,spaces-chow-lemma-additivity-sheaf-cycle,spaces-chow.tex,565,lemma,Cycle associated to a coherent sheaf,"egin lemma In Situation ef situation-setup let X/B be good. Let 0 o F o G o H o 0 be a short exact sequence of coherent O X -modules. Assume that the elta -dimension of the supports of F , G , and H are k . Then [ G ] k = [ F ] k + [ H ] k .",lexical_candidate_only
sheaves,163,label;section,06TW,stacks-sheaves-lemma-functoriality-structure-sheaf,stacks-sheaves.tex,749,lemma,The structure sheaf,"egin lemma Let f : X o Y be a 1 -morphism of categories fibred in groupoids over ( /S) fppf . Let au \ Zar, , smooth, syntomic, fppf\ . There is a canonical identification f -1 O Y = O X which turns f : ( X au) o ( Y au) into a morphism of ringed topoi.",lexical_candidate_only
sheaves,118,label;text,04FJ,more-morphisms-lemma-action-sheaf,more-morphisms.tex,2050,lemma,Infinitesimal deformations of maps,"egin lemma Same notation and assumptions as in Lemma ef lemma-sheaf . There is an action of the sheaf O X (a * Y/S , C X/X' ) on the sheaf (ef equation-sheaf ). Moreover, the action is simply transitive for any open U' X' over which the sheaf (ef equation-sheaf ) has a section.",lexical_candidate_only
sheaves,118,label;text,0077,sheaves-definition-sheaf-modules,sheaves.tex,863,definition,Sheaves of modules,"egin definition Let X be a topological space. Let O be a sheaf of rings on X . egin enumerate A sheaf of O -modules is a presheaf of O -modules F , see Definition ef definition-presheaf-modules , such that the underlying presheaf of abelian groups F is a sheaf. A morphism of shea",lexical_candidate_only
sheaves,118,label;text,03AA,sites-modules-definition-free-abelian-sheaf-on,sites-modules.tex,357,definition,Free abelian sheaves,egin definition Let C be a site. Let G be a presheaf of sets. The free abelian sheaf Z G \# on G is the abelian sheaf Z G \# which is the sheafification of the free abelian presheaf on G . In the special case G = h X of a representable presheaf associated to an object X of C we u,lexical_candidate_only
sheaves,118,label;text,03CW,sites-modules-definition-sheaf-modules,sites-modules.tex,782,definition,Sheaves of modules,"egin definition Let C be a site. Let O be a sheaf of rings on C . egin enumerate A sheaf of O -modules is a presheaf of O -modules F , see Definition ef definition-presheaf-modules , such that the underlying presheaf of abelian groups F is a sheaf. A morphism of sheaves of O -mod",lexical_candidate_only
sheaves,117,label;text,03NK,etale-cohomology-definition-sheaf,etale-cohomology.tex,581,definition,Sheaves,egin definition A presheaf F of sets (resp. abelian presheaf) on a site C is said to be a separated presheaf if for all coverings \ arphi i : U i o U\ i I ext Cov ( C ) the map F (U) i I F (U i) is injective. Here the map is s (s| U i ) i I . The presheaf F is a sheaf if for all ,lexical_candidate_only
sheaves,117,label;text,0EV1,flat-example-representable-sheaf-not-h-sheaf,flat.tex,10757,example,More on the h topology,"egin example On any of the sites ( /S) h the topology is not subcanonical, in other words, representable sheaves are not sheaves. Namely, the ``structure sheaf'' O is representable because O (X) = S(X, A 1 S) in ( /S) h and we saw in Example ef example-structure-sheaf-not-h-sheaf",lexical_candidate_only
sheaves,117,label;text,0070,sheaves-definition-abelian-sheaf,sheaves.tex,650,definition,Abelian sheaves,egin definition Let X be a topological space. egin enumerate An abelian sheaf on X or sheaf of abelian groups on X is an abelian presheaf on X such that the underlying presheaf of sets is a sheaf. The category of sheaves of abelian groups is denoted extit Ab (X) .,lexical_candidate_only
sheaves,116,label;text,03PX,etale-cohomology-remark-direct-image-sheaf,etale-cohomology.tex,4506,remark,Direct images,"egin remark We claim that the direct image of a sheaf is a sheaf. Namely, if \ V j o V\ is an etale covering in Y then \ X imes Y V j o X imes Y V\ is an etale covering in X . Hence the sheaf condition for F with respect to \ X imes Y V i o X imes Y V\ is equivalent to the sheaf ",lexical_candidate_only
sheaves,116,label;text,0EV0,flat-example-structure-sheaf-not-h-sheaf,flat.tex,10744,example,More on the h topology,"egin example The ``structure sheaf'' O is not a sheaf in the h topology. For example, consider a surjective closed immersion of finite presentation X o Y . Then \ X o Y\ is an h covering for example by Lemma ef lemma-surjective-proper-finite-presentation-h . Moreover, note that X",lexical_candidate_only
sheaves,116,label;text,02VG,groupoids-definition-quotient-sheaf,groupoids.tex,4005,definition,Quotient sheaves,"egin definition Let au , S , and the pre-relation j : R o U imes S U be as above. In this setting the quotient sheaf U/R associated to j is the sheafification of the presheaf (ef equation-quotient-presheaf ) in the au -topology. If j : R o U imes S U comes from the action of a gr",lexical_candidate_only
sheaves,116,label;text,0F1A,schemes-lemma-sheaf-on-affines,schemes.tex,2024,lemma,Zariski topology of schemes,"egin lemma Let X be a scheme. Let B be the set of affine opens of X . Let F be a presheaf of sets on B , see Sheaves, Definition ef sheaves-definition-presheaf-basis . The following are equivalent egin enumerate F is the restriction of a sheaf on X to B , F is a sheaf on B , and ",lexical_candidate_only
sheaves,116,label;text,00VR,sites-definition-sheaf,sites.tex,1052,definition,Sheaves,"egin definition Let C be a site, let A be a category and let F be a presheaf on C with values in A . We say that F is a sheaf if for all objects X of A the presheaf of sets F X (defined above) is a sheaf.",lexical_candidate_only
